user_id,product_id,quantity,total_price,created_at,label
91,55,0,0.0,,0
91,183,0,0.0,,0
91,92,0,0.0,,0
91,177,0,0.0,,0
91,80,0,0.0,,0
91,95,0,0.0,,0
91,132,0,0.0,,0
91,145,0,0.0,,0
91,186,0,0.0,,0
91,182,0,0.0,,0
91,184,0,0.0,,0
91,158,0,0.0,,0
91,136,0,0.0,,0
91,20,0,0.0,,0
91,127,0,0.0,,0
91,56,0,0.0,,0
91,36,0,0.0,,0
91,163,0,0.0,,0
91,85,0,0.0,,0
91,129,0,0.0,,0
91,144,0,0.0,,0
91,15,0,0.0,,0
91,173,0,0.0,,0
91,76,0,0.0,,0
91,26,0,0.0,,0
91,3,0,0.0,,0
7,1,0,0.0,,0
7,2,0,0.0,,0
7,4,0,0.0,,0
7,5,0,0.0,,0
7,179,0,0.0,,0
7,110,0,0.0,,0
7,34,0,0.0,,0
7,68,0,0.0,,0
7,49,0,0.0,,0
7,48,0,0.0,,0
7,94,0,0.0,,0
7,153,0,0.0,,0
7,109,0,0.0,,0
7,7,0,0.0,,0
7,86,0,0.0,,0
7,157,0,0.0,,0
7,71,0,0.0,,0
7,10,0,0.0,,0
7,52,0,0.0,,0
7,185,0,0.0,,0
7,178,0,0.0,,0
7,17,0,0.0,,0
7,164,0,0.0,,0
7,107,0,0.0,,0
7,103,0,0.0,,0
7,27,0,0.0,,0
7,152,0,0.0,,0
7,47,0,0.0,,0
7,141,0,0.0,,0
7,51,0,0.0,,0
7,31,0,0.0,,0
7,108,0,0.0,,0
7,97,0,0.0,,0
7,128,0,0.0,,0
7,91,0,0.0,,0
7,59,0,0.0,,0
7,113,0,0.0,,0
7,99,0,0.0,,0
7,35,0,0.0,,0
7,24,0,0.0,,0
7,21,0,0.0,,0
7,121,0,0.0,,0
7,139,0,0.0,,0
7,78,0,0.0,,0
7,43,0,0.0,,0
7,101,0,0.0,,0
7,67,0,0.0,,0
7,168,0,0.0,,0
7,143,0,0.0,,0
7,11,0,0.0,,0
7,77,0,0.0,,0
7,134,0,0.0,,0
7,55,0,0.0,,0
7,183,0,0.0,,0
7,92,0,0.0,,0
7,177,0,0.0,,0
7,80,0,0.0,,0
7,95,0,0.0,,0
7,132,0,0.0,,0
7,145,0,0.0,,0
7,186,0,0.0,,0
7,182,0,0.0,,0
7,184,0,0.0,,0
7,158,0,0.0,,0
7,136,0,0.0,,0
7,20,0,0.0,,0
7,127,0,0.0,,0
7,56,0,0.0,,0
7,36,0,0.0,,0
7,163,0,0.0,,0
7,85,0,0.0,,0
7,129,0,0.0,,0
7,144,0,0.0,,0
7,15,0,0.0,,0
7,173,0,0.0,,0
7,76,0,0.0,,0
7,26,0,0.0,,0
7,3,0,0.0,,0
43,1,0,0.0,,0
43,2,0,0.0,,0
43,4,0,0.0,,0
43,5,0,0.0,,0
43,179,0,0.0,,0
43,110,0,0.0,,0
43,34,0,0.0,,0
43,68,0,0.0,,0
43,49,0,0.0,,0
43,48,0,0.0,,0
43,94,0,0.0,,0
43,153,0,0.0,,0
43,109,0,0.0,,0
43,7,0,0.0,,0
43,188,0,0.0,,0
43,86,0,0.0,,0
43,157,0,0.0,,0
43,71,0,0.0,,0
43,10,0,0.0,,0
43,52,0,0.0,,0
43,185,0,0.0,,0
43,178,0,0.0,,0
43,17,0,0.0,,0
43,164,0,0.0,,0
43,107,0,0.0,,0
43,103,0,0.0,,0
43,27,0,0.0,,0
43,47,0,0.0,,0
43,141,0,0.0,,0
43,51,0,0.0,,0
43,31,0,0.0,,0
43,108,0,0.0,,0
43,97,0,0.0,,0
43,128,0,0.0,,0
43,91,0,0.0,,0
43,59,0,0.0,,0
43,113,0,0.0,,0
43,99,0,0.0,,0
43,35,0,0.0,,0
43,24,0,0.0,,0
43,21,0,0.0,,0
43,121,0,0.0,,0
43,139,0,0.0,,0
43,78,0,0.0,,0
43,43,0,0.0,,0
43,101,0,0.0,,0
43,67,0,0.0,,0
43,168,0,0.0,,0
43,143,0,0.0,,0
43,11,0,0.0,,0
43,77,0,0.0,,0
43,134,0,0.0,,0
43,55,0,0.0,,0
43,183,0,0.0,,0
43,92,0,0.0,,0
43,177,0,0.0,,0
43,80,0,0.0,,0
43,95,0,0.0,,0
43,132,0,0.0,,0
43,145,0,0.0,,0
43,186,0,0.0,,0
43,182,0,0.0,,0
43,184,0,0.0,,0
43,158,0,0.0,,0
43,136,0,0.0,,0
43,20,0,0.0,,0
43,127,0,0.0,,0
43,56,0,0.0,,0
43,36,0,0.0,,0
43,163,0,0.0,,0
43,85,0,0.0,,0
43,129,0,0.0,,0
43,144,0,0.0,,0
43,15,0,0.0,,0
43,173,0,0.0,,0
43,76,0,0.0,,0
43,26,0,0.0,,0
43,3,0,0.0,,0
137,1,0,0.0,,0
137,2,0,0.0,,0
137,4,0,0.0,,0
137,5,0,0.0,,0
137,179,0,0.0,,0
137,110,0,0.0,,0
137,34,0,0.0,,0
137,68,0,0.0,,0
137,49,0,0.0,,0
137,48,0,0.0,,0
137,94,0,0.0,,0
137,153,0,0.0,,0
137,109,0,0.0,,0
137,7,0,0.0,,0
137,188,0,0.0,,0
137,86,0,0.0,,0
137,157,0,0.0,,0
137,71,0,0.0,,0
137,10,0,0.0,,0
137,52,0,0.0,,0
137,185,0,0.0,,0
137,178,0,0.0,,0
137,17,0,0.0,,0
137,164,0,0.0,,0
137,107,0,0.0,,0
137,103,0,0.0,,0
137,152,0,0.0,,0
137,47,0,0.0,,0
137,141,0,0.0,,0
137,51,0,0.0,,0
137,31,0,0.0,,0
137,108,0,0.0,,0
137,97,0,0.0,,0
137,128,0,0.0,,0
137,91,0,0.0,,0
137,59,0,0.0,,0
137,113,0,0.0,,0
137,99,0,0.0,,0
137,35,0,0.0,,0
137,24,0,0.0,,0
137,21,0,0.0,,0
137,121,0,0.0,,0
137,139,0,0.0,,0
137,78,0,0.0,,0
137,43,0,0.0,,0
137,101,0,0.0,,0
137,67,0,0.0,,0
137,168,0,0.0,,0
137,143,0,0.0,,0
137,11,0,0.0,,0
137,77,0,0.0,,0
137,134,0,0.0,,0
137,55,0,0.0,,0
137,183,0,0.0,,0
137,92,0,0.0,,0
137,177,0,0.0,,0
137,80,0,0.0,,0
137,95,0,0.0,,0
137,132,0,0.0,,0
137,145,0,0.0,,0
137,186,0,0.0,,0
137,184,0,0.0,,0
137,158,0,0.0,,0
137,136,0,0.0,,0
137,20,0,0.0,,0
137,127,0,0.0,,0
137,56,0,0.0,,0
137,36,0,0.0,,0
137,163,0,0.0,,0
137,85,0,0.0,,0
137,129,0,0.0,,0
137,144,0,0.0,,0
137,15,0,0.0,,0
137,173,0,0.0,,0
137,76,0,0.0,,0
137,26,0,0.0,,0
137,3,0,0.0,,0
57,1,0,0.0,,0
57,2,0,0.0,,0
57,4,0,0.0,,0
57,5,0,0.0,,0
57,179,0,0.0,,0
57,110,0,0.0,,0
57,34,0,0.0,,0
57,68,0,0.0,,0
57,49,0,0.0,,0
57,48,0,0.0,,0
57,94,0,0.0,,0
57,153,0,0.0,,0
57,109,0,0.0,,0
57,7,0,0.0,,0
57,188,0,0.0,,0
57,86,0,0.0,,0
57,157,0,0.0,,0
57,71,0,0.0,,0
57,10,0,0.0,,0
57,52,0,0.0,,0
57,185,0,0.0,,0
57,178,0,0.0,,0
57,17,0,0.0,,0
57,164,0,0.0,,0
57,107,0,0.0,,0
57,103,0,0.0,,0
57,27,0,0.0,,0
57,152,0,0.0,,0
57,141,0,0.0,,0
57,51,0,0.0,,0
57,31,0,0.0,,0
57,108,0,0.0,,0
57,97,0,0.0,,0
57,128,0,0.0,,0
57,91,0,0.0,,0
57,59,0,0.0,,0
57,113,0,0.0,,0
57,99,0,0.0,,0
57,35,0,0.0,,0
57,24,0,0.0,,0
57,21,0,0.0,,0
57,121,0,0.0,,0
57,139,0,0.0,,0
57,78,0,0.0,,0
57,43,0,0.0,,0
57,101,0,0.0,,0
57,67,0,0.0,,0
57,168,0,0.0,,0
57,143,0,0.0,,0
57,11,0,0.0,,0
57,77,0,0.0,,0
57,134,0,0.0,,0
57,55,0,0.0,,0
57,183,0,0.0,,0
57,92,0,0.0,,0
57,177,0,0.0,,0
57,80,0,0.0,,0
57,95,0,0.0,,0
57,132,0,0.0,,0
57,145,0,0.0,,0
57,186,0,0.0,,0
57,182,0,0.0,,0
57,184,0,0.0,,0
57,158,0,0.0,,0
57,136,0,0.0,,0
57,20,0,0.0,,0
57,127,0,0.0,,0
57,56,0,0.0,,0
57,36,0,0.0,,0
57,163,0,0.0,,0
57,85,0,0.0,,0
57,129,0,0.0,,0
57,144,0,0.0,,0
57,15,0,0.0,,0
57,173,0,0.0,,0
57,76,0,0.0,,0
57,26,0,0.0,,0
57,3,0,0.0,,0
49,1,0,0.0,,0
49,2,0,0.0,,0
49,4,0,0.0,,0
49,5,0,0.0,,0
49,179,0,0.0,,0
49,110,0,0.0,,0
49,34,0,0.0,,0
49,68,0,0.0,,0
49,49,0,0.0,,0
49,48,0,0.0,,0
49,94,0,0.0,,0
49,153,0,0.0,,0
49,109,0,0.0,,0
49,7,0,0.0,,0
49,188,0,0.0,,0
49,86,0,0.0,,0
49,157,0,0.0,,0
49,71,0,0.0,,0
49,10,0,0.0,,0
49,52,0,0.0,,0
49,185,0,0.0,,0
49,178,0,0.0,,0
49,17,0,0.0,,0
49,164,0,0.0,,0
49,107,0,0.0,,0
49,103,0,0.0,,0
49,27,0,0.0,,0
49,152,0,0.0,,0
49,47,0,0.0,,0
49,51,0,0.0,,0
49,31,0,0.0,,0
49,108,0,0.0,,0
49,97,0,0.0,,0
49,128,0,0.0,,0
49,91,0,0.0,,0
49,59,0,0.0,,0
49,113,0,0.0,,0
49,99,0,0.0,,0
49,35,0,0.0,,0
49,24,0,0.0,,0
49,21,0,0.0,,0
49,121,0,0.0,,0
49,139,0,0.0,,0
49,78,0,0.0,,0
49,43,0,0.0,,0
49,101,0,0.0,,0
49,67,0,0.0,,0
49,168,0,0.0,,0
49,143,0,0.0,,0
49,11,0,0.0,,0
49,77,0,0.0,,0
49,134,0,0.0,,0
49,55,0,0.0,,0
49,183,0,0.0,,0
49,92,0,0.0,,0
49,177,0,0.0,,0
49,80,0,0.0,,0
49,95,0,0.0,,0
49,132,0,0.0,,0
49,145,0,0.0,,0
49,186,0,0.0,,0
49,182,0,0.0,,0
49,184,0,0.0,,0
49,158,0,0.0,,0
49,136,0,0.0,,0
49,20,0,0.0,,0
49,127,0,0.0,,0
49,56,0,0.0,,0
49,36,0,0.0,,0
49,163,0,0.0,,0
49,85,0,0.0,,0
49,129,0,0.0,,0
49,144,0,0.0,,0
49,15,0,0.0,,0
49,173,0,0.0,,0
49,76,0,0.0,,0
49,26,0,0.0,,0
49,3,0,0.0,,0
40,1,0,0.0,,0
40,2,0,0.0,,0
40,4,0,0.0,,0
40,5,0,0.0,,0
40,179,0,0.0,,0
40,110,0,0.0,,0
40,34,0,0.0,,0
40,68,0,0.0,,0
40,49,0,0.0,,0
40,48,0,0.0,,0
40,94,0,0.0,,0
40,153,0,0.0,,0
40,109,0,0.0,,0
40,7,0,0.0,,0
40,188,0,0.0,,0
40,86,0,0.0,,0
40,157,0,0.0,,0
40,71,0,0.0,,0
40,10,0,0.0,,0
40,52,0,0.0,,0
40,185,0,0.0,,0
40,178,0,0.0,,0
40,17,0,0.0,,0
40,164,0,0.0,,0
40,107,0,0.0,,0
40,103,0,0.0,,0
40,27,0,0.0,,0
40,152,0,0.0,,0
40,47,0,0.0,,0
40,141,0,0.0,,0
40,31,0,0.0,,0
40,108,0,0.0,,0
40,97,0,0.0,,0
40,128,0,0.0,,0
40,91,0,0.0,,0
40,59,0,0.0,,0
40,113,0,0.0,,0
40,99,0,0.0,,0
40,35,0,0.0,,0
40,24,0,0.0,,0
40,21,0,0.0,,0
40,121,0,0.0,,0
40,139,0,0.0,,0
40,78,0,0.0,,0
40,43,0,0.0,,0
40,101,0,0.0,,0
40,67,0,0.0,,0
40,168,0,0.0,,0
40,143,0,0.0,,0
40,11,0,0.0,,0
40,77,0,0.0,,0
40,134,0,0.0,,0
40,55,0,0.0,,0
40,183,0,0.0,,0
40,92,0,0.0,,0
40,177,0,0.0,,0
40,80,0,0.0,,0
40,95,0,0.0,,0
40,132,0,0.0,,0
40,145,0,0.0,,0
40,186,0,0.0,,0
40,182,0,0.0,,0
40,184,0,0.0,,0
40,158,0,0.0,,0
40,136,0,0.0,,0
40,20,0,0.0,,0
40,127,0,0.0,,0
40,56,0,0.0,,0
40,36,0,0.0,,0
40,163,0,0.0,,0
40,85,0,0.0,,0
40,129,0,0.0,,0
40,144,0,0.0,,0
40,15,0,0.0,,0
40,173,0,0.0,,0
40,76,0,0.0,,0
40,26,0,0.0,,0
40,3,0,0.0,,0
25,1,0,0.0,,0
25,2,0,0.0,,0
25,4,0,0.0,,0
25,5,0,0.0,,0
25,179,0,0.0,,0
25,110,0,0.0,,0
25,34,0,0.0,,0
25,68,0,0.0,,0
25,49,0,0.0,,0
25,48,0,0.0,,0
25,94,0,0.0,,0
25,153,0,0.0,,0
25,109,0,0.0,,0
25,7,0,0.0,,0
25,188,0,0.0,,0
25,86,0,0.0,,0
25,157,0,0.0,,0
25,71,0,0.0,,0
25,10,0,0.0,,0
25,52,0,0.0,,0
25,185,0,0.0,,0
25,178,0,0.0,,0
25,17,0,0.0,,0
25,164,0,0.0,,0
25,107,0,0.0,,0
25,103,0,0.0,,0
25,27,0,0.0,,0
25,152,0,0.0,,0
25,47,0,0.0,,0
25,141,0,0.0,,0
25,51,0,0.0,,0
25,108,0,0.0,,0
25,97,0,0.0,,0
25,128,0,0.0,,0
25,91,0,0.0,,0
25,59,0,0.0,,0
25,113,0,0.0,,0
25,99,0,0.0,,0
25,35,0,0.0,,0
25,24,0,0.0,,0
25,21,0,0.0,,0
25,121,0,0.0,,0
25,139,0,0.0,,0
25,78,0,0.0,,0
25,43,0,0.0,,0
25,101,0,0.0,,0
25,67,0,0.0,,0
25,168,0,0.0,,0
25,143,0,0.0,,0
25,11,0,0.0,,0
25,77,0,0.0,,0
25,134,0,0.0,,0
25,55,0,0.0,,0
25,183,0,0.0,,0
25,92,0,0.0,,0
25,177,0,0.0,,0
25,80,0,0.0,,0
25,95,0,0.0,,0
25,132,0,0.0,,0
25,145,0,0.0,,0
25,186,0,0.0,,0
25,182,0,0.0,,0
25,184,0,0.0,,0
25,158,0,0.0,,0
25,136,0,0.0,,0
25,20,0,0.0,,0
25,127,0,0.0,,0
25,56,0,0.0,,0
25,36,0,0.0,,0
25,163,0,0.0,,0
25,85,0,0.0,,0
25,129,0,0.0,,0
25,144,0,0.0,,0
25,15,0,0.0,,0
25,173,0,0.0,,0
25,76,0,0.0,,0
25,26,0,0.0,,0
25,3,0,0.0,,0
63,1,0,0.0,,0
63,2,0,0.0,,0
63,4,0,0.0,,0
63,5,0,0.0,,0
63,179,0,0.0,,0
63,110,0,0.0,,0
63,34,0,0.0,,0
63,68,0,0.0,,0
63,49,0,0.0,,0
63,48,0,0.0,,0
63,94,0,0.0,,0
63,153,0,0.0,,0
63,109,0,0.0,,0
63,7,0,0.0,,0
63,188,0,0.0,,0
63,86,0,0.0,,0
63,157,0,0.0,,0
63,71,0,0.0,,0
63,10,0,0.0,,0
63,52,0,0.0,,0
63,185,0,0.0,,0
63,178,0,0.0,,0
63,17,0,0.0,,0
63,164,0,0.0,,0
63,107,0,0.0,,0
63,103,0,0.0,,0
63,27,0,0.0,,0
63,152,0,0.0,,0
63,47,0,0.0,,0
63,141,0,0.0,,0
63,51,0,0.0,,0
63,31,0,0.0,,0
63,97,0,0.0,,0
63,128,0,0.0,,0
63,91,0,0.0,,0
63,59,0,0.0,,0
63,113,0,0.0,,0
63,99,0,0.0,,0
63,35,0,0.0,,0
63,24,0,0.0,,0
63,21,0,0.0,,0
63,121,0,0.0,,0
63,139,0,0.0,,0
63,78,0,0.0,,0
63,43,0,0.0,,0
63,101,0,0.0,,0
63,67,0,0.0,,0
63,168,0,0.0,,0
63,143,0,0.0,,0
63,11,0,0.0,,0
63,77,0,0.0,,0
63,134,0,0.0,,0
63,55,0,0.0,,0
63,183,0,0.0,,0
63,92,0,0.0,,0
63,177,0,0.0,,0
63,80,0,0.0,,0
63,95,0,0.0,,0
63,132,0,0.0,,0
63,145,0,0.0,,0
63,186,0,0.0,,0
63,182,0,0.0,,0
63,184,0,0.0,,0
63,158,0,0.0,,0
63,136,0,0.0,,0
63,20,0,0.0,,0
63,127,0,0.0,,0
63,56,0,0.0,,0
63,36,0,0.0,,0
63,163,0,0.0,,0
63,85,0,0.0,,0
63,129,0,0.0,,0
63,144,0,0.0,,0
63,15,0,0.0,,0
63,173,0,0.0,,0
63,76,0,0.0,,0
63,26,0,0.0,,0
63,3,0,0.0,,0
39,1,0,0.0,,0
39,2,0,0.0,,0
39,4,0,0.0,,0
39,5,0,0.0,,0
39,179,0,0.0,,0
39,110,0,0.0,,0
39,34,0,0.0,,0
39,68,0,0.0,,0
39,49,0,0.0,,0
39,48,0,0.0,,0
39,94,0,0.0,,0
39,109,0,0.0,,0
39,7,0,0.0,,0
39,188,0,0.0,,0
39,86,0,0.0,,0
39,157,0,0.0,,0
39,71,0,0.0,,0
39,10,0,0.0,,0
39,52,0,0.0,,0
39,185,0,0.0,,0
39,178,0,0.0,,0
39,17,0,0.0,,0
39,164,0,0.0,,0
39,107,0,0.0,,0
39,103,0,0.0,,0
39,27,0,0.0,,0
39,152,0,0.0,,0
39,47,0,0.0,,0
39,141,0,0.0,,0
39,51,0,0.0,,0
39,108,0,0.0,,0
39,128,0,0.0,,0
39,91,0,0.0,,0
39,59,0,0.0,,0
39,113,0,0.0,,0
39,99,0,0.0,,0
39,35,0,0.0,,0
39,24,0,0.0,,0
39,21,0,0.0,,0
39,121,0,0.0,,0
39,139,0,0.0,,0
39,78,0,0.0,,0
39,43,0,0.0,,0
39,101,0,0.0,,0
39,168,0,0.0,,0
39,143,0,0.0,,0
39,11,0,0.0,,0
39,77,0,0.0,,0
39,134,0,0.0,,0
39,55,0,0.0,,0
39,183,0,0.0,,0
39,92,0,0.0,,0
39,177,0,0.0,,0
39,80,0,0.0,,0
39,95,0,0.0,,0
39,132,0,0.0,,0
39,145,0,0.0,,0
39,186,0,0.0,,0
39,182,0,0.0,,0
39,184,0,0.0,,0
39,158,0,0.0,,0
39,136,0,0.0,,0
39,20,0,0.0,,0
39,127,0,0.0,,0
39,56,0,0.0,,0
39,36,0,0.0,,0
39,163,0,0.0,,0
39,85,0,0.0,,0
39,129,0,0.0,,0
39,144,0,0.0,,0
39,15,0,0.0,,0
39,173,0,0.0,,0
39,76,0,0.0,,0
39,26,0,0.0,,0
39,3,0,0.0,,0
128,1,0,0.0,,0
128,2,0,0.0,,0
128,4,0,0.0,,0
128,5,0,0.0,,0
128,179,0,0.0,,0
128,110,0,0.0,,0
128,34,0,0.0,,0
128,68,0,0.0,,0
128,49,0,0.0,,0
128,94,0,0.0,,0
128,153,0,0.0,,0
128,109,0,0.0,,0
128,7,0,0.0,,0
128,188,0,0.0,,0
128,86,0,0.0,,0
128,157,0,0.0,,0
128,71,0,0.0,,0
128,10,0,0.0,,0
128,52,0,0.0,,0
128,185,0,0.0,,0
128,178,0,0.0,,0
128,17,0,0.0,,0
128,164,0,0.0,,0
128,107,0,0.0,,0
128,103,0,0.0,,0
128,27,0,0.0,,0
128,152,0,0.0,,0
128,47,0,0.0,,0
128,141,0,0.0,,0
128,51,0,0.0,,0
128,31,0,0.0,,0
128,108,0,0.0,,0
128,97,0,0.0,,0
128,128,0,0.0,,0
128,91,0,0.0,,0
128,59,0,0.0,,0
128,113,0,0.0,,0
128,99,0,0.0,,0
128,35,0,0.0,,0
128,24,0,0.0,,0
128,21,0,0.0,,0
128,121,0,0.0,,0
128,139,0,0.0,,0
128,78,0,0.0,,0
128,43,0,0.0,,0
128,101,0,0.0,,0
128,67,0,0.0,,0
128,168,0,0.0,,0
128,143,0,0.0,,0
128,11,0,0.0,,0
128,77,0,0.0,,0
128,134,0,0.0,,0
128,55,0,0.0,,0
128,183,0,0.0,,0
128,92,0,0.0,,0
128,177,0,0.0,,0
128,80,0,0.0,,0
128,95,0,0.0,,0
128,132,0,0.0,,0
128,145,0,0.0,,0
128,186,0,0.0,,0
128,182,0,0.0,,0
128,184,0,0.0,,0
128,158,0,0.0,,0
128,136,0,0.0,,0
128,20,0,0.0,,0
128,127,0,0.0,,0
128,56,0,0.0,,0
128,36,0,0.0,,0
128,163,0,0.0,,0
128,85,0,0.0,,0
128,129,0,0.0,,0
128,144,0,0.0,,0
128,15,0,0.0,,0
128,173,0,0.0,,0
128,76,0,0.0,,0
128,26,0,0.0,,0
128,3,0,0.0,,0
130,1,0,0.0,,0
130,2,0,0.0,,0
130,4,0,0.0,,0
130,5,0,0.0,,0
130,179,0,0.0,,0
130,110,0,0.0,,0
130,34,0,0.0,,0
130,68,0,0.0,,0
130,49,0,0.0,,0
130,48,0,0.0,,0
130,94,0,0.0,,0
130,153,0,0.0,,0
130,109,0,0.0,,0
130,7,0,0.0,,0
130,188,0,0.0,,0
130,86,0,0.0,,0
130,157,0,0.0,,0
130,71,0,0.0,,0
130,10,0,0.0,,0
130,52,0,0.0,,0
130,185,0,0.0,,0
130,178,0,0.0,,0
130,17,0,0.0,,0
130,164,0,0.0,,0
130,107,0,0.0,,0
130,103,0,0.0,,0
130,27,0,0.0,,0
130,152,0,0.0,,0
130,47,0,0.0,,0
130,141,0,0.0,,0
130,51,0,0.0,,0
130,31,0,0.0,,0
130,108,0,0.0,,0
130,97,0,0.0,,0
130,91,0,0.0,,0
130,59,0,0.0,,0
130,113,0,0.0,,0
130,99,0,0.0,,0
130,35,0,0.0,,0
130,24,0,0.0,,0
130,21,0,0.0,,0
130,121,0,0.0,,0
130,139,0,0.0,,0
130,78,0,0.0,,0
130,43,0,0.0,,0
130,101,0,0.0,,0
130,67,0,0.0,,0
130,143,0,0.0,,0
130,11,0,0.0,,0
130,77,0,0.0,,0
130,134,0,0.0,,0
130,55,0,0.0,,0
130,183,0,0.0,,0
130,92,0,0.0,,0
130,177,0,0.0,,0
130,80,0,0.0,,0
130,95,0,0.0,,0
130,132,0,0.0,,0
130,145,0,0.0,,0
130,186,0,0.0,,0
130,182,0,0.0,,0
130,184,0,0.0,,0
130,158,0,0.0,,0
130,136,0,0.0,,0
130,20,0,0.0,,0
130,127,0,0.0,,0
130,56,0,0.0,,0
130,36,0,0.0,,0
130,163,0,0.0,,0
130,85,0,0.0,,0
130,129,0,0.0,,0
130,144,0,0.0,,0
130,15,0,0.0,,0
130,173,0,0.0,,0
130,76,0,0.0,,0
130,26,0,0.0,,0
130,3,0,0.0,,0
109,1,0,0.0,,0
109,2,0,0.0,,0
109,4,0,0.0,,0
109,5,0,0.0,,0
109,179,0,0.0,,0
109,110,0,0.0,,0
109,68,0,0.0,,0
109,49,0,0.0,,0
109,48,0,0.0,,0
109,94,0,0.0,,0
109,153,0,0.0,,0
109,109,0,0.0,,0
109,7,0,0.0,,0
109,188,0,0.0,,0
109,86,0,0.0,,0
109,157,0,0.0,,0
109,71,0,0.0,,0
109,10,0,0.0,,0
109,52,0,0.0,,0
109,185,0,0.0,,0
109,178,0,0.0,,0
109,17,0,0.0,,0
109,164,0,0.0,,0
109,107,0,0.0,,0
109,103,0,0.0,,0
109,27,0,0.0,,0
109,152,0,0.0,,0
109,47,0,0.0,,0
109,141,0,0.0,,0
109,51,0,0.0,,0
109,31,0,0.0,,0
109,108,0,0.0,,0
109,97,0,0.0,,0
109,128,0,0.0,,0
109,59,0,0.0,,0
109,113,0,0.0,,0
109,99,0,0.0,,0
109,35,0,0.0,,0
109,24,0,0.0,,0
109,21,0,0.0,,0
109,121,0,0.0,,0
109,139,0,0.0,,0
109,78,0,0.0,,0
109,43,0,0.0,,0
109,101,0,0.0,,0
109,67,0,0.0,,0
109,168,0,0.0,,0
109,143,0,0.0,,0
109,11,0,0.0,,0
109,77,0,0.0,,0
109,134,0,0.0,,0
109,55,0,0.0,,0
109,183,0,0.0,,0
109,92,0,0.0,,0
109,177,0,0.0,,0
109,80,0,0.0,,0
109,95,0,0.0,,0
109,132,0,0.0,,0
109,145,0,0.0,,0
109,186,0,0.0,,0
109,182,0,0.0,,0
109,184,0,0.0,,0
109,158,0,0.0,,0
109,136,0,0.0,,0
109,20,0,0.0,,0
109,127,0,0.0,,0
109,56,0,0.0,,0
109,36,0,0.0,,0
109,163,0,0.0,,0
109,85,0,0.0,,0
109,129,0,0.0,,0
109,144,0,0.0,,0
109,15,0,0.0,,0
109,173,0,0.0,,0
109,76,0,0.0,,0
109,26,0,0.0,,0
109,3,0,0.0,,0
18,1,0,0.0,,0
18,2,0,0.0,,0
18,4,0,0.0,,0
18,5,0,0.0,,0
18,179,0,0.0,,0
18,110,0,0.0,,0
18,34,0,0.0,,0
18,68,0,0.0,,0
18,49,0,0.0,,0
18,48,0,0.0,,0
18,94,0,0.0,,0
18,153,0,0.0,,0
18,109,0,0.0,,0
18,7,0,0.0,,0
18,188,0,0.0,,0
18,86,0,0.0,,0
18,157,0,0.0,,0
18,71,0,0.0,,0
18,10,0,0.0,,0
18,52,0,0.0,,0
18,185,0,0.0,,0
18,178,0,0.0,,0
18,17,0,0.0,,0
18,164,0,0.0,,0
18,107,0,0.0,,0
18,103,0,0.0,,0
18,27,0,0.0,,0
18,152,0,0.0,,0
18,47,0,0.0,,0
18,141,0,0.0,,0
18,51,0,0.0,,0
18,31,0,0.0,,0
18,108,0,0.0,,0
18,97,0,0.0,,0
18,128,0,0.0,,0
18,91,0,0.0,,0
18,59,0,0.0,,0
18,99,0,0.0,,0
18,35,0,0.0,,0
18,24,0,0.0,,0
18,21,0,0.0,,0
18,121,0,0.0,,0
18,139,0,0.0,,0
18,78,0,0.0,,0
18,43,0,0.0,,0
18,101,0,0.0,,0
18,67,0,0.0,,0
18,168,0,0.0,,0
18,143,0,0.0,,0
18,11,0,0.0,,0
18,77,0,0.0,,0
18,134,0,0.0,,0
18,55,0,0.0,,0
18,183,0,0.0,,0
18,92,0,0.0,,0
18,177,0,0.0,,0
18,80,0,0.0,,0
18,95,0,0.0,,0
18,132,0,0.0,,0
18,145,0,0.0,,0
18,186,0,0.0,,0
18,182,0,0.0,,0
18,184,0,0.0,,0
18,136,0,0.0,,0
18,20,0,0.0,,0
18,127,0,0.0,,0
18,56,0,0.0,,0
18,36,0,0.0,,0
18,163,0,0.0,,0
18,85,0,0.0,,0
18,129,0,0.0,,0
18,144,0,0.0,,0
18,15,0,0.0,,0
18,173,0,0.0,,0
18,26,0,0.0,,0
18,3,0,0.0,,0
37,1,0,0.0,,0
37,2,0,0.0,,0
37,4,0,0.0,,0
37,5,0,0.0,,0
37,179,0,0.0,,0
37,110,0,0.0,,0
37,34,0,0.0,,0
37,68,0,0.0,,0
37,49,0,0.0,,0
37,48,0,0.0,,0
37,94,0,0.0,,0
37,153,0,0.0,,0
37,109,0,0.0,,0
37,7,0,0.0,,0
37,188,0,0.0,,0
37,86,0,0.0,,0
37,157,0,0.0,,0
37,71,0,0.0,,0
37,10,0,0.0,,0
37,52,0,0.0,,0
37,185,0,0.0,,0
37,178,0,0.0,,0
37,17,0,0.0,,0
37,164,0,0.0,,0
37,107,0,0.0,,0
37,103,0,0.0,,0
37,27,0,0.0,,0
37,152,0,0.0,,0
37,47,0,0.0,,0
37,141,0,0.0,,0
37,51,0,0.0,,0
37,31,0,0.0,,0
37,108,0,0.0,,0
37,97,0,0.0,,0
37,128,0,0.0,,0
37,91,0,0.0,,0
37,59,0,0.0,,0
37,113,0,0.0,,0
37,35,0,0.0,,0
37,24,0,0.0,,0
37,21,0,0.0,,0
37,121,0,0.0,,0
37,139,0,0.0,,0
